"pu","threats","amount","cost","status","threat1","threat2","threat3","threat4"
"1419","4","1","1","0","0","0","0","1"
"1420","2","1","1","0","0","1","0","0"
"1420","3","1","1","0","0","0","1","0"
"1420","4","1","1","0","0","0","0","1"
"1421","2","1","1","0","0","1","0","0"
"1421","3","1","1","0","0","0","1","0"
"1421","4","1","1","0","0","0","0","1"
"1422","2","1","1","0","0","1","0","0"
"1422","3","1","1","0","0","0","1","0"
"1422","4","1","1","0","0","0","0","1"
"1423","2","1","1","0","0","1","0","0"
"1423","4","1","1","0","0","0","0","1"
"1424","2","1","1","0","0","1","0","0"
"1424","3","1","1","0","0","0","1","0"
"1424","4","1","1","0","0","0","0","1"
"1425","2","1","1","0","0","1","0","0"
"1425","3","1","1","0","0","0","1","0"
"1425","4","1","1","0","0","0","0","1"
"1426","2","1","1","0","0","1","0","0"
"1426","3","1","1","0","0","0","1","0"
"1426","4","1","1","0","0","0","0","1"
"1427","2","1","1","0","0","1","0","0"
"1427","3","1","1","0","0","0","1","0"
"1427","4","1","1","0","0","0","0","1"
"1428","2","1","1","0","0","1","0","0"
"1428","3","1","1","0","0","0","1","0"
"1428","4","1","1","0","0","0","0","1"
"1429","2","1","1","0","0","1","0","0"
"1429","3","1","1","0","0","0","1","0"
"1429","4","1","1","0","0","0","0","1"
"1430","2","1","1","0","0","1","0","0"
"1430","3","1","1","0","0","0","1","0"
"1430","4","1","1","0","0","0","0","1"
"1431","2","1","1","0","0","1","0","0"
"1431","3","1","1","0","0","0","1","0"
"1431","4","1","1","0","0","0","0","1"
"1432","2","1","1","0","0","1","0","0"
"1432","3","1","1","0","0","0","1","0"
"1432","4","1","1","0","0","0","0","1"
"1433","2","1","1","0","0","1","0","0"
"1433","3","1","1","0","0","0","1","0"
"1433","4","1","1","0","0","0","0","1"
"1434","2","1","1","0","0","1","0","0"
"1434","3","1","1","0","0","0","1","0"
"1434","4","1","1","0","0","0","0","1"
"1435","2","1","1","0","0","1","0","0"
"1435","3","1","1","0","0","0","1","0"
"1435","4","1","1","0","0","0","0","1"
"1436","2","1","1","0","0","1","0","0"
"1436","4","1","1","0","0","0","0","1"
"1437","2","1","1","0","0","1","0","0"
"1437","4","1","1","0","0","0","0","1"
"1438","2","1","1","0","0","1","0","0"
"1438","3","1","1","0","0","0","1","0"
"1438","4","1","1","0","0","0","0","1"
"1439","2","1","1","0","0","1","0","0"
"1439","3","1","1","0","0","0","1","0"
"1439","4","1","1","0","0","0","0","1"
"1440","2","1","1","0","0","1","0","0"
"1440","3","1","1","0","0","0","1","0"
"1440","4","1","1","0","0","0","0","1"
"1441","2","1","1","0","0","1","0","0"
"1441","4","1","1","0","0","0","0","1"
"1442","2","1","1","0","0","1","0","0"
"1442","4","1","1","0","0","0","0","1"
"1443","2","1","1","0","0","1","0","0"
"1443","4","1","1","0","0","0","0","1"
"1444","2","1","1","0","0","1","0","0"
"1444","4","1","1","0","0","0","0","1"
"1445","2","1","1","0","0","1","0","0"
"1445","4","1","1","0","0","0","0","1"
"1446","2","1","1","0","0","1","0","0"
"1446","4","1","1","0","0","0","0","1"
"1447","2","1","1","0","0","1","0","0"
"1447","4","1","1","0","0","0","0","1"
"1448","2","1","1","0","0","1","0","0"
"1448","3","1","1","0","0","0","1","0"
"1448","4","1","1","0","0","0","0","1"
"1449","2","1","1","0","0","1","0","0"
"1449","3","1","1","0","0","0","1","0"
"1449","4","1","1","0","0","0","0","1"
"1450","2","1","1","0","0","1","0","0"
"1450","3","1","1","0","0","0","1","0"
"1450","4","1","1","0","0","0","0","1"
"1451","2","1","1","0","0","1","0","0"
"1451","4","1","1","0","0","0","0","1"
"1452","2","1","1","0","0","1","0","0"
"1452","3","1","1","0","0","0","1","0"
"1452","4","1","1","0","0","0","0","1"
"1453","2","1","1","0","0","1","0","0"
"1453","3","1","1","0","0","0","1","0"
"1453","4","1","1","0","0","0","0","1"
"1454","2","1","1","0","0","1","0","0"
"1454","4","1","1","0","0","0","0","1"
"1455","2","1","1","0","0","1","0","0"
"1455","4","1","1","0","0","0","0","1"
"1456","2","1","1","0","0","1","0","0"
"1456","4","1","1","0","0","0","0","1"
"1457","2","1","1","0","0","1","0","0"
"1457","4","1","1","0","0","0","0","1"
"1458","2","1","1","0","0","1","0","0"
"1458","4","1","1","0","0","0","0","1"
"1459","2","1","1","0","0","1","0","0"
"1459","3","1","1","0","0","0","1","0"
"1459","4","1","1","0","0","0","0","1"
"1460","2","1","1","0","0","1","0","0"
"1460","3","1","1","0","0","0","1","0"
"1460","4","1","1","0","0","0","0","1"
"1461","2","1","1","0","0","1","0","0"
"1461","3","1","1","0","0","0","1","0"
"1461","4","1","1","0","0","0","0","1"
"1462","2","1","1","0","0","1","0","0"
"1462","3","1","1","0","0","0","1","0"
"1462","4","1","1","0","0","0","0","1"
"1463","2","1","1","0","0","1","0","0"
"1463","3","1","1","0","0","0","1","0"
"1463","4","1","1","0","0","0","0","1"
"1464","2","1","1","0","0","1","0","0"
"1464","3","1","1","0","0","0","1","0"
"1464","4","1","1","0","0","0","0","1"
"1465","2","1","1","0","0","1","0","0"
"1465","3","1","1","0","0","0","1","0"
"1465","4","1","1","0","0","0","0","1"
"1466","2","1","1","0","0","1","0","0"
"1466","4","1","1","0","0","0","0","1"
"1467","2","1","1","0","0","1","0","0"
"1467","3","1","1","0","0","0","1","0"
"1467","4","1","1","0","0","0","0","1"
"1468","2","1","1","0","0","1","0","0"
"1468","3","1","1","0","0","0","1","0"
"1468","4","1","1","0","0","0","0","1"
"1469","2","1","1","0","0","1","0","0"
"1469","3","1","1","0","0","0","1","0"
"1469","4","1","1","0","0","0","0","1"
"1470","2","1","1","0","0","1","0","0"
"1470","4","1","1","0","0","0","0","1"
"1471","2","1","1","0","0","1","0","0"
"1471","3","1","1","0","0","0","1","0"
"1471","4","1","1","0","0","0","0","1"
"1472","2","1","1","0","0","1","0","0"
"1472","3","1","1","0","0","0","1","0"
"1472","4","1","1","0","0","0","0","1"
"1473","2","1","1","0","0","1","0","0"
"1473","3","1","1","0","0","0","1","0"
"1473","4","1","1","0","0","0","0","1"
"1474","2","1","1","0","0","1","0","0"
"1474","4","1","1","0","0","0","0","1"
"1475","2","1","1","0","0","1","0","0"
"1475","4","1","1","0","0","0","0","1"
"1476","2","1","1","0","0","1","0","0"
"1476","4","1","1","0","0","0","0","1"
"1477","2","1","1","0","0","1","0","0"
"1477","4","1","1","0","0","0","0","1"
"1478","2","1","1","0","0","1","0","0"
"1478","3","1","1","0","0","0","1","0"
"1478","4","1","1","0","0","0","0","1"
"1479","2","1","1","0","0","1","0","0"
"1479","3","1","1","0","0","0","1","0"
"1479","4","1","1","0","0","0","0","1"
"1480","2","1","1","0","0","1","0","0"
"1480","3","1","1","0","0","0","1","0"
"1480","4","1","1","0","0","0","0","1"
"1481","2","1","1","0","0","1","0","0"
"1481","3","1","1","0","0","0","1","0"
"1481","4","1","1","0","0","0","0","1"
"1482","2","1","1","0","0","1","0","0"
"1482","3","1","1","0","0","0","1","0"
"1482","4","1","1","0","0","0","0","1"
"1483","2","1","1","0","0","1","0","0"
"1483","3","1","1","0","0","0","1","0"
"1483","4","1","1","0","0","0","0","1"
"1484","2","1","1","0","0","1","0","0"
"1484","3","1","1","0","0","0","1","0"
"1484","4","1","1","0","0","0","0","1"
"1485","2","1","1","0","0","1","0","0"
"1485","3","1","1","0","0","0","1","0"
"1485","4","1","1","0","0","0","0","1"
"1486","2","1","1","0","0","1","0","0"
"1486","3","1","1","0","0","0","1","0"
"1486","4","1","1","0","0","0","0","1"
"1487","2","1","1","0","0","1","0","0"
"1487","3","1","1","0","0","0","1","0"
"1487","4","1","1","0","0","0","0","1"
"1488","2","1","1","0","0","1","0","0"
"1488","3","1","1","0","0","0","1","0"
"1488","4","1","1","0","0","0","0","1"
"1489","2","1","1","0","0","1","0","0"
"1489","4","1","1","0","0","0","0","1"
"1490","2","1","1","0","0","1","0","0"
"1490","3","1","1","0","0","0","1","0"
"1490","4","1","1","0","0","0","0","1"
"1491","2","1","1","0","0","1","0","0"
"1491","3","1","1","0","0","0","1","0"
"1491","4","1","1","0","0","0","0","1"
"1492","2","1","1","0","0","1","0","0"
"1492","4","1","1","0","0","0","0","1"
"1493","2","1","1","0","0","1","0","0"
"1493","4","1","1","0","0","0","0","1"
"1494","2","1","1","0","0","1","0","0"
"1494","3","1","1","0","0","0","1","0"
"1494","4","1","1","0","0","0","0","1"
"1495","2","1","1","0","0","1","0","0"
"1495","4","1","1","0","0","0","0","1"
"1496","2","1","1","0","0","1","0","0"
"1496","4","1","1","0","0","0","0","1"
"1497","2","1","1","0","0","1","0","0"
"1497","4","1","1","0","0","0","0","1"
"1498","2","1","1","0","0","1","0","0"
"1498","4","1","1","0","0","0","0","1"
"1499","2","1","1","0","0","1","0","0"
"1499","3","1","1","0","0","0","1","0"
"1499","4","1","1","0","0","0","0","1"
"1500","2","1","1","0","0","1","0","0"
"1500","3","1","1","0","0","0","1","0"
"1500","4","1","1","0","0","0","0","1"
"1501","2","1","1","0","0","1","0","0"
"1501","4","1","1","0","0","0","0","1"
"1502","2","1","1","0","0","1","0","0"
"1502","3","1","1","0","0","0","1","0"
"1502","4","1","1","0","0","0","0","1"
"1503","2","1","1","0","0","1","0","0"
"1503","3","1","1","0","0","0","1","0"
"1503","4","1","1","0","0","0","0","1"
"1504","2","1","1","0","0","1","0","0"
"1504","4","1","1","0","0","0","0","1"
"1505","2","1","1","0","0","1","0","0"
"1505","4","1","1","0","0","0","0","1"
"1506","2","1","1","0","0","1","0","0"
"1506","3","1","1","0","0","0","1","0"
"1506","4","1","1","0","0","0","0","1"
"1507","2","1","1","0","0","1","0","0"
"1507","4","1","1","0","0","0","0","1"
"1508","2","1","1","0","0","1","0","0"
"1508","3","1","1","0","0","0","1","0"
"1508","4","1","1","0","0","0","0","1"
"1509","2","1","1","0","0","1","0","0"
"1509","3","1","1","0","0","0","1","0"
"1509","4","1","1","0","0","0","0","1"
"1510","2","1","1","0","0","1","0","0"
"1510","3","1","1","0","0","0","1","0"
"1510","4","1","1","0","0","0","0","1"
"1511","2","1","1","0","0","1","0","0"
"1511","3","1","1","0","0","0","1","0"
"1511","4","1","1","0","0","0","0","1"
"1512","2","1","1","0","0","1","0","0"
"1512","3","1","1","0","0","0","1","0"
"1512","4","1","1","0","0","0","0","1"
"1513","2","1","1","0","0","1","0","0"
"1513","3","1","1","0","0","0","1","0"
"1513","4","1","1","0","0","0","0","1"
"1514","2","1","1","0","0","1","0","0"
"1514","3","1","1","0","0","0","1","0"
"1514","4","1","1","0","0","0","0","1"
"1515","2","1","1","0","0","1","0","0"
"1515","3","1","1","0","0","0","1","0"
"1515","4","1","1","0","0","0","0","1"
"1516","2","1","1","0","0","1","0","0"
"1516","3","1","1","0","0","0","1","0"
"1516","4","1","1","0","0","0","0","1"
"1517","2","1","1","0","0","1","0","0"
"1517","4","1","1","0","0","0","0","1"
"1518","2","1","1","0","0","1","0","0"
"1518","4","1","1","0","0","0","0","1"
"1519","2","1","1","0","0","1","0","0"
"1519","4","1","1","0","0","0","0","1"
"1520","2","1","1","0","0","1","0","0"
"1520","4","1","1","0","0","0","0","1"
"1521","2","1","1","0","0","1","0","0"
"1521","4","1","1","0","0","0","0","1"
"1522","2","1","1","0","0","1","0","0"
"1522","4","1","1","0","0","0","0","1"
"1523","2","1","1","0","0","1","0","0"
"1523","4","1","1","0","0","0","0","1"
"1524","2","1","1","0","0","1","0","0"
"1524","3","1","1","0","0","0","1","0"
"1524","4","1","1","0","0","0","0","1"
"1525","2","1","1","0","0","1","0","0"
"1525","4","1","1","0","0","0","0","1"
"1526","2","1","1","0","0","1","0","0"
"1526","4","1","1","0","0","0","0","1"
"1527","2","1","1","0","0","1","0","0"
"1527","4","1","1","0","0","0","0","1"
"1528","2","1","1","0","0","1","0","0"
"1528","4","1","1","0","0","0","0","1"
"1529","2","1","1","0","0","1","0","0"
"1529","3","1","1","0","0","0","1","0"
"1529","4","1","1","0","0","0","0","1"
"1530","2","1","1","0","0","1","0","0"
"1530","4","1","1","0","0","0","0","1"
"1531","2","1","1","0","0","1","0","0"
"1531","3","1","1","0","0","0","1","0"
"1531","4","1","1","0","0","0","0","1"
"1532","2","1","1","0","0","1","0","0"
"1532","3","1","1","0","0","0","1","0"
"1532","4","1","1","0","0","0","0","1"
"1533","2","1","1","0","0","1","0","0"
"1533","4","1","1","0","0","0","0","1"
"1534","2","1","1","0","0","1","0","0"
"1534","4","1","1","0","0","0","0","1"
"1535","2","1","1","0","0","1","0","0"
"1535","4","1","1","0","0","0","0","1"
"1536","2","1","1","0","0","1","0","0"
"1536","4","1","1","0","0","0","0","1"
"1537","2","1","1","0","0","1","0","0"
"1537","4","1","1","0","0","0","0","1"
"1538","2","1","1","0","0","1","0","0"
"1538","4","1","1","0","0","0","0","1"
"1539","2","1","1","0","0","1","0","0"
"1539","4","1","1","0","0","0","0","1"
"1540","2","1","1","0","0","1","0","0"
"1540","4","1","1","0","0","0","0","1"
"1541","2","1","1","0","0","1","0","0"
"1541","4","1","1","0","0","0","0","1"
"1542","2","1","1","0","0","1","0","0"
"1542","4","1","1","0","0","0","0","1"
"1543","2","1","1","0","0","1","0","0"
"1543","4","1","1","0","0","0","0","1"
"1544","2","1","1","0","0","1","0","0"
"1544","4","1","1","0","0","0","0","1"
"1545","2","1","1","0","0","1","0","0"
"1545","4","1","1","0","0","0","0","1"
"1546","2","1","1","0","0","1","0","0"
"1546","4","1","1","0","0","0","0","1"
"1547","2","1","1","0","0","1","0","0"
"1547","4","1","1","0","0","0","0","1"
"1548","2","1","1","0","0","1","0","0"
"1548","3","1","1","0","0","0","1","0"
"1548","4","1","1","0","0","0","0","1"
"1549","2","1","1","0","0","1","0","0"
"1549","3","1","1","0","0","0","1","0"
"1549","4","1","1","0","0","0","0","1"
"1550","2","1","1","0","0","1","0","0"
"1550","4","1","1","0","0","0","0","1"
"1551","2","1","1","0","0","1","0","0"
"1551","4","1","1","0","0","0","0","1"
"1552","2","1","1","0","0","1","0","0"
"1552","4","1","1","0","0","0","0","1"
"1553","2","1","1","0","0","1","0","0"
"1553","4","1","1","0","0","0","0","1"
"1554","2","1","1","0","0","1","0","0"
"1554","3","1","1","0","0","0","1","0"
"1554","4","1","1","0","0","0","0","1"
"1555","2","1","1","0","0","1","0","0"
"1555","3","1","1","0","0","0","1","0"
"1555","4","1","1","0","0","0","0","1"
"1556","2","1","1","0","0","1","0","0"
"1556","3","1","1","0","0","0","1","0"
"1556","4","1","1","0","0","0","0","1"
"1557","2","1","1","0","0","1","0","0"
"1557","3","1","1","0","0","0","1","0"
"1557","4","1","1","0","0","0","0","1"
"1558","2","1","1","0","0","1","0","0"
"1558","4","1","1","0","0","0","0","1"
"1559","2","1","1","0","0","1","0","0"
"1559","3","1","1","0","0","0","1","0"
"1559","4","1","1","0","0","0","0","1"
"1560","2","1","1","0","0","1","0","0"
"1560","3","1","1","0","0","0","1","0"
"1560","4","1","1","0","0","0","0","1"
"1561","2","1","1","0","0","1","0","0"
"1561","3","1","1","0","0","0","1","0"
"1561","4","1","1","0","0","0","0","1"
"1562","2","1","1","0","0","1","0","0"
"1562","4","1","1","0","0","0","0","1"
"1563","2","1","1","0","0","1","0","0"
"1563","4","1","1","0","0","0","0","1"
"1564","2","1","1","0","0","1","0","0"
"1564","4","1","1","0","0","0","0","1"
"1565","2","1","1","0","0","1","0","0"
"1565","3","1","1","0","0","0","1","0"
"1565","4","1","1","0","0","0","0","1"
"1566","2","1","1","0","0","1","0","0"
"1566","4","1","1","0","0","0","0","1"
"1567","2","1","1","0","0","1","0","0"
"1567","4","1","1","0","0","0","0","1"
"1568","2","1","1","0","0","1","0","0"
"1568","4","1","1","0","0","0","0","1"
"1569","2","1","1","0","0","1","0","0"
"1569","3","1","1","0","0","0","1","0"
"1569","4","1","1","0","0","0","0","1"
"1570","2","1","1","0","0","1","0","0"
"1570","4","1","1","0","0","0","0","1"
"1571","2","1","1","0","0","1","0","0"
"1571","4","1","1","0","0","0","0","1"
"1572","2","1","1","0","0","1","0","0"
"1572","3","1","1","0","0","0","1","0"
"1572","4","1","1","0","0","0","0","1"
"1573","2","1","1","0","0","1","0","0"
"1573","4","1","1","0","0","0","0","1"
"1574","2","1","1","0","0","1","0","0"
"1574","3","1","1","0","0","0","1","0"
"1574","4","1","1","0","0","0","0","1"
"1575","2","1","1","0","0","1","0","0"
"1575","4","1","1","0","0","0","0","1"
"1576","2","1","1","0","0","1","0","0"
"1576","4","1","1","0","0","0","0","1"
"1577","2","1","1","0","0","1","0","0"
"1577","4","1","1","0","0","0","0","1"
"1578","2","1","1","0","0","1","0","0"
"1578","4","1","1","0","0","0","0","1"
"1579","2","1","1","0","0","1","0","0"
"1579","3","1","1","0","0","0","1","0"
"1579","4","1","1","0","0","0","0","1"
"1580","2","1","1","0","0","1","0","0"
"1580","3","1","1","0","0","0","1","0"
"1580","4","1","1","0","0","0","0","1"
"1581","2","1","1","0","0","1","0","0"
"1581","3","1","1","0","0","0","1","0"
"1581","4","1","1","0","0","0","0","1"
"1582","2","1","1","0","0","1","0","0"
"1582","4","1","1","0","0","0","0","1"
"1583","2","1","1","0","0","1","0","0"
"1583","3","1","1","0","0","0","1","0"
"1583","4","1","1","0","0","0","0","1"
"1584","2","1","1","0","0","1","0","0"
"1584","3","1","1","0","0","0","1","0"
"1584","4","1","1","0","0","0","0","1"
"1585","2","1","1","0","0","1","0","0"
"1585","3","1","1","0","0","0","1","0"
"1585","4","1","1","0","0","0","0","1"
"1586","2","1","1","0","0","1","0","0"
"1586","4","1","1","0","0","0","0","1"
"1587","2","1","1","0","0","1","0","0"
"1587","3","1","1","0","0","0","1","0"
"1587","4","1","1","0","0","0","0","1"
"1588","2","1","1","0","0","1","0","0"
"1588","3","1","1","0","0","0","1","0"
"1588","4","1","1","0","0","0","0","1"
"1589","2","1","1","0","0","1","0","0"
"1589","4","1","1","0","0","0","0","1"
"1590","2","1","1","0","0","1","0","0"
"1590","4","1","1","0","0","0","0","1"
"1591","2","1","1","0","0","1","0","0"
"1591","3","1","1","0","0","0","1","0"
"1591","4","1","1","0","0","0","0","1"
"1592","2","1","1","0","0","1","0","0"
"1592","3","1","1","0","0","0","1","0"
"1592","4","1","1","0","0","0","0","1"
"1593","2","1","1","0","0","1","0","0"
"1593","4","1","1","0","0","0","0","1"
"1594","2","1","1","0","0","1","0","0"
"1594","3","1","1","0","0","0","1","0"
"1594","4","1","1","0","0","0","0","1"
"1595","2","1","1","0","0","1","0","0"
"1595","4","1","1","0","0","0","0","1"
"1596","2","1","1","0","0","1","0","0"
"1596","3","1","1","0","0","0","1","0"
"1596","4","1","1","0","0","0","0","1"
"1597","2","1","1","0","0","1","0","0"
"1597","4","1","1","0","0","0","0","1"
"1598","2","1","1","0","0","1","0","0"
"1598","4","1","1","0","0","0","0","1"
"1599","2","1","1","0","0","1","0","0"
"1599","3","1","1","0","0","0","1","0"
"1599","4","1","1","0","0","0","0","1"
"1600","2","1","1","0","0","1","0","0"
"1600","3","1","1","0","0","0","1","0"
"1600","4","1","1","0","0","0","0","1"
"1601","2","1","1","0","0","1","0","0"
"1601","3","1","1","0","0","0","1","0"
"1601","4","1","1","0","0","0","0","1"
"1602","2","1","1","0","0","1","0","0"
"1602","3","1","1","0","0","0","1","0"
"1602","4","1","1","0","0","0","0","1"
"1603","2","1","1","0","0","1","0","0"
"1603","3","1","1","0","0","0","1","0"
"1603","4","1","1","0","0","0","0","1"
"1604","2","1","1","0","0","1","0","0"
"1604","3","1","1","0","0","0","1","0"
"1604","4","1","1","0","0","0","0","1"
"1605","2","1","1","0","0","1","0","0"
"1605","3","1","1","0","0","0","1","0"
"1605","4","1","1","0","0","0","0","1"
"1606","2","1","1","0","0","1","0","0"
"1606","3","1","1","0","0","0","1","0"
"1606","4","1","1","0","0","0","0","1"
"1607","2","1","1","0","0","1","0","0"
"1607","3","1","1","0","0","0","1","0"
"1607","4","1","1","0","0","0","0","1"
"1608","2","1","1","0","0","1","0","0"
"1608","3","1","1","0","0","0","1","0"
"1608","4","1","1","0","0","0","0","1"
"1609","2","1","1","0","0","1","0","0"
"1609","4","1","1","0","0","0","0","1"
"1610","2","1","1","0","0","1","0","0"
"1610","4","1","1","0","0","0","0","1"
"1611","2","1","1","0","0","1","0","0"
"1611","4","1","1","0","0","0","0","1"
"1612","2","1","1","0","0","1","0","0"
